order_line_id,order_id,product_id,quantity,unit_price,discount_amount
OL02068,ORD0664,PROD0016,1,141.83,3.21
OL02069,ORD0665,PROD0012,2,370.24,3.83
OL02070,ORD0665,PROD0048,2,436.59,4.63
OL02071,ORD0666,PROD0011,3,316.01,5.69
OL02072,ORD0666,PROD0071,3,301.77,9.59
OL02073,ORD0666,PROD0050,2,342.25,3.35
OL02074,ORD0666,PROD0018,1,162.37,2.06
OL02075,ORD0667,PROD0081,2,149.56,1.07
OL02076,ORD0667,PROD0077,3,443.75,5.65
OL02077,ORD0667,PROD0076,3,269.77,1.24
OL02078,ORD0667,PROD0056,2,255.57,5.32
OL02079,ORD0667,PROD0014,1,259.72,8.38
OL02080,ORD0668,PROD0033,3,301.73,1.11
OL02081,ORD0668,PROD0036,1,286.76,7.53
OL02082,ORD0668,PROD0086,1,94.31,3.16
OL02083,ORD0668,PROD0040,3,343.07,2.84
OL02084,ORD0668,PROD0055,1,77.81,1.8
OL02085,ORD0669,PROD0055,3,77.81,6.06
OL02086,ORD0669,PROD0065,1,389.11,6.29
OL02087,ORD0669,PROD0084,2,414.25,4.79
OL02088,ORD0670,PROD0013,1,431.52,7.28
OL02089,ORD0671,PROD0075,2,163.81,0.84
OL02090,ORD0671,PROD0025,3,63.25,4.78
OL02091,ORD0671,PROD0093,2,424.22,1.21
OL02092,ORD0672,PROD0069,3,288.04,5.26
OL02093,ORD0672,PROD0055,2,77.81,3.98
OL02094,ORD0672,PROD0033,3,301.73,1.0
OL02095,ORD0673,PROD0067,2,248.2,8.33
OL02096,ORD0673,PROD0045,1,55.38,4.75
OL02097,ORD0673,PROD0081,1,149.56,4.5
OL02098,ORD0673,PROD0004,3,475.82,6.86
OL02099,ORD0674,PROD0067,3,248.2,2.23
OL02100,ORD0674,PROD0088,1,52.25,5.94
OL02101,ORD0675,PROD0032,3,63.21,2.45
OL02102,ORD0675,PROD0023,3,464.44,1.39
OL02103,ORD0675,PROD0099,2,172.2,4.78
OL02104,ORD0675,PROD0003,3,372.68,4.87
OL02105,ORD0675,PROD0008,1,28.33,4.32
OL02106,ORD0676,PROD0066,1,313.29,6.7
OL02107,ORD0676,PROD0069,1,288.04,8.01
OL02108,ORD0676,PROD0045,1,55.38,6.59
OL02109,ORD0676,PROD0061,1,276.41,6.29
OL02110,ORD0677,PROD0092,2,390.55,1.97
OL02111,ORD0677,PROD0080,1,142.45,3.26
OL02112,ORD0677,PROD0024,2,96.07,5.93
OL02113,ORD0677,PROD0086,3,94.31,9.54
OL02114,ORD0678,PROD0079,1,311.08,7.88
OL02115,ORD0678,PROD0021,1,20.67,9.99
OL02116,ORD0678,PROD0074,2,355.62,5.94
OL02117,ORD0679,PROD0044,3,92.08,3.95
OL02118,ORD0679,PROD0037,1,481.7,6.49
OL02119,ORD0679,PROD0009,1,158.39,3.93
OL02120,ORD0679,PROD0045,2,55.38,4.85
OL02121,ORD0680,PROD0056,1,255.57,6.14
OL02122,ORD0680,PROD0097,2,126.73,1.47
OL02123,ORD0681,PROD0079,3,311.08,1.49
OL02124,ORD0681,PROD0093,3,424.22,7.23
OL02125,ORD0681,PROD0054,1,153.66,3.48
OL02126,ORD0681,PROD0096,1,374.57,9.57
OL02127,ORD0682,PROD0092,3,390.55,3.7
OL02128,ORD0683,PROD0059,3,86.04,0.16
OL02129,ORD0683,PROD0036,3,286.76,4.77
OL02130,ORD0683,PROD0045,3,55.38,8.97
OL02131,ORD0683,PROD0062,1,306.07,1.13
OL02132,ORD0684,PROD0035,1,262.13,4.03
OL02133,ORD0684,PROD0028,3,287.4,2.94
OL02134,ORD0685,PROD0029,2,93.05,0.74
OL02135,ORD0686,PROD0017,2,490.18,0.53
OL02136,ORD0686,PROD0066,3,313.29,7.56
OL02137,ORD0686,PROD0096,1,374.57,9.7
OL02138,ORD0687,PROD0043,3,178.58,0.45
OL02139,ORD0688,PROD0061,3,276.41,8.74
OL02140,ORD0688,PROD0092,2,390.55,9.93
OL02141,ORD0688,PROD0016,1,141.83,8.87
OL02142,ORD0688,PROD0079,2,311.08,7.67
OL02143,ORD0689,PROD0068,1,471.85,1.28
OL02144,ORD0690,PROD0023,2,464.44,1.37
OL02145,ORD0690,PROD0080,3,142.45,6.92
OL02146,ORD0690,PROD0017,3,490.18,6.96
OL02147,ORD0690,PROD0057,1,295.59,5.67
OL02148,ORD0691,PROD0059,2,86.04,4.77
OL02149,ORD0691,PROD0044,1,92.08,4.0
OL02150,ORD0692,PROD0091,3,152.69,4.45
OL02151,ORD0692,PROD0094,2,436.11,2.51
OL02152,ORD0692,PROD0044,3,92.08,3.33
OL02153,ORD0693,PROD0007,1,465.14,8.68
OL02154,ORD0693,PROD0072,3,371.78,9.92
OL02155,ORD0694,PROD0080,2,142.45,4.62
OL02156,ORD0694,PROD0036,3,286.76,1.41
OL02157,ORD0694,PROD0026,2,25.49,1.05
OL02158,ORD0694,PROD0069,1,288.04,5.16
OL02159,ORD0694,PROD0026,3,25.49,7.69
OL02160,ORD0695,PROD0036,2,286.76,1.42
OL02161,ORD0695,PROD0089,3,336.96,8.21
OL02162,ORD0695,PROD0025,3,63.25,8.42
OL02163,ORD0695,PROD0002,3,460.76,5.37
OL02164,ORD0695,PROD0033,3,301.73,3.37
OL02165,ORD0696,PROD0082,2,319.48,0.08
OL02166,ORD0696,PROD0089,3,336.96,5.03
OL02167,ORD0696,PROD0100,2,106.38,5.6
OL02168,ORD0696,PROD0013,2,431.52,1.37
OL02169,ORD0696,PROD0060,1,297.18,3.21
OL02170,ORD0697,PROD0077,3,443.75,2.73
OL02171,ORD0697,PROD0047,2,393.73,9.54
OL02172,ORD0697,PROD0089,2,336.96,6.32
OL02173,ORD0697,PROD0088,3,52.25,6.23
OL02174,ORD0698,PROD0059,2,86.04,4.72
OL02175,ORD0698,PROD0044,1,92.08,2.32
OL02176,ORD0698,PROD0017,3,490.18,6.27
OL02177,ORD0698,PROD0058,2,341.73,9.52
OL02178,ORD0699,PROD0004,1,475.82,5.0
OL02179,ORD0700,PROD0060,1,297.18,1.59
OL02180,ORD0700,PROD0088,2,52.25,9.29
OL02181,ORD0700,PROD0009,3,158.39,6.29
OL02182,ORD0700,PROD0082,1,319.48,9.54
OL02183,ORD0700,PROD0081,3,149.56,1.19
OL02184,ORD0701,PROD0022,1,27.33,8.89
OL02185,ORD0701,PROD0043,3,178.58,6.66
OL02186,ORD0701,PROD0034,3,293.84,4.98
OL02187,ORD0702,PROD0031,2,213.8,9.84
OL02188,ORD0703,PROD0071,2,301.77,2.92
OL02189,ORD0703,PROD0032,1,63.21,0.67
OL02190,ORD0703,PROD0051,1,239.56,6.53
OL02191,ORD0703,PROD0081,2,149.56,0.26
OL02192,ORD0703,PROD0065,3,389.11,7.16
OL02193,ORD0704,PROD0040,2,343.07,4.21
OL02194,ORD0704,PROD0026,3,25.49,4.91
OL02195,ORD0704,PROD0018,3,162.37,4.41
OL02196,ORD0704,PROD0008,3,28.33,6.53
OL02197,ORD0704,PROD0100,1,106.38,9.57
OL02198,ORD0705,PROD0041,1,113.6,0.07
OL02199,ORD0705,PROD0049,2,313.11,4.35
OL02200,ORD0706,PROD0092,3,390.55,4.51
OL02201,ORD0706,PROD0028,1,287.4,3.5
OL02202,ORD0706,PROD0045,1,55.38,6.89
OL02203,ORD0707,PROD0092,3,390.55,0.77
OL02204,ORD0707,PROD0076,2,269.77,3.68
OL02205,ORD0708,PROD0083,3,203.77,0.76
OL02206,ORD0708,PROD0014,3,259.72,5.12
OL02207,ORD0708,PROD0018,3,162.37,2.35
OL02208,ORD0709,PROD0086,3,94.31,2.3
OL02209,ORD0709,PROD0050,2,342.25,7.95
OL02210,ORD0709,PROD0081,2,149.56,3.83
OL02211,ORD0709,PROD0051,1,239.56,2.24
OL02212,ORD0709,PROD0062,1,306.07,8.88
OL02213,ORD0710,PROD0080,1,142.45,1.49
OL02214,ORD0710,PROD0097,3,126.73,3.68
OL02215,ORD0710,PROD0053,2,411.23,2.6
OL02216,ORD0710,PROD0094,2,436.11,7.17
OL02217,ORD0710,PROD0031,2,213.8,0.53
OL02218,ORD0711,PROD0063,3,279.62,0.19
OL02219,ORD0711,PROD0079,1,311.08,9.48
OL02220,ORD0712,PROD0060,2,297.18,4.81
OL02221,ORD0713,PROD0019,3,344.43,5.45
OL02222,ORD0713,PROD0018,2,162.37,0.21
OL02223,ORD0714,PROD0014,1,259.72,4.61
OL02224,ORD0714,PROD0016,1,141.83,4.33
OL02225,ORD0714,PROD0076,2,269.77,7.64
OL02226,ORD0714,PROD0051,2,239.56,8.03
OL02227,ORD0715,PROD0094,2,436.11,7.93
OL02228,ORD0715,PROD0077,3,443.75,8.62
OL02229,ORD0715,PROD0077,1,443.75,5.35
OL02230,ORD0715,PROD0055,2,77.81,2.42
OL02231,ORD0715,PROD0093,2,424.22,2.81
OL02232,ORD0716,PROD0083,1,203.77,0.34
OL02233,ORD0716,PROD0068,1,471.85,6.24
OL02234,ORD0716,PROD0045,3,55.38,6.74
OL02235,ORD0717,PROD0055,2,77.81,3.48
OL02236,ORD0717,PROD0097,2,126.73,1.01
OL02237,ORD0718,PROD0057,1,295.59,5.84
OL02238,ORD0718,PROD0059,2,86.04,2.83
OL02239,ORD0719,PROD0050,1,342.25,4.99
OL02240,ORD0719,PROD0027,2,298.77,0.2
OL02241,ORD0719,PROD0032,3,63.21,5.76
OL02242,ORD0719,PROD0068,3,471.85,8.73
OL02243,ORD0719,PROD0004,2,475.82,5.71
OL02244,ORD0720,PROD0014,2,259.72,1.72
OL02245,ORD0721,PROD0075,1,163.81,1.15
OL02246,ORD0722,PROD0072,3,371.78,4.15
OL02247,ORD0722,PROD0018,1,162.37,5.47
OL02248,ORD0722,PROD0064,3,248.39,3.07
OL02249,ORD0722,PROD0011,3,316.01,1.31
OL02250,ORD0722,PROD0066,1,313.29,2.44
OL02251,ORD0723,PROD0070,2,318.94,0.41
OL02252,ORD0723,PROD0025,1,63.25,0.34
OL02253,ORD0723,PROD0055,3,77.81,1.53
OL02254,ORD0724,PROD0100,1,106.38,7.82
OL02255,ORD0724,PROD0073,2,224.99,6.22
OL02256,ORD0725,PROD0099,3,172.2,6.29
OL02257,ORD0725,PROD0039,3,322.11,8.69
OL02258,ORD0725,PROD0044,2,92.08,4.86
OL02259,ORD0725,PROD0064,1,248.39,0.86
OL02260,ORD0726,PROD0054,2,153.66,6.25
OL02261,ORD0726,PROD0073,1,224.99,7.35
OL02262,ORD0726,PROD0001,3,171.4,8.38
OL02263,ORD0727,PROD0069,2,288.04,3.44
OL02264,ORD0728,PROD0062,1,306.07,1.64
OL02265,ORD0728,PROD0066,3,313.29,2.63
OL02266,ORD0728,PROD0100,2,106.38,0.08
OL02267,ORD0728,PROD0100,1,106.38,8.19
OL02268,ORD0729,PROD0084,3,414.25,3.67
OL02269,ORD0729,PROD0026,2,25.49,9.52
OL02270,ORD0729,PROD0100,3,106.38,7.14
OL02271,ORD0729,PROD0028,1,287.4,8.35
OL02272,ORD0729,PROD0086,1,94.31,5.52
OL02273,ORD0730,PROD0038,3,457.03,0.82
OL02274,ORD0730,PROD0015,3,452.82,5.98
OL02275,ORD0730,PROD0099,3,172.2,2.03
OL02276,ORD0730,PROD0078,1,457.9,5.93
OL02277,ORD0731,PROD0061,1,276.41,2.66
OL02278,ORD0732,PROD0039,2,322.11,5.81
OL02279,ORD0732,PROD0076,1,269.77,3.15
OL02280,ORD0732,PROD0041,1,113.6,4.81
OL02281,ORD0732,PROD0048,1,436.59,9.17
OL02282,ORD0732,PROD0012,2,370.24,7.75
OL02283,ORD0733,PROD0019,2,344.43,4.22
OL02284,ORD0734,PROD0083,3,203.77,1.41
OL02285,ORD0734,PROD0021,1,20.67,4.24
OL02286,ORD0734,PROD0031,3,213.8,2.72
OL02287,ORD0735,PROD0044,1,92.08,9.54
OL02288,ORD0735,PROD0040,3,343.07,3.48
OL02289,ORD0735,PROD0082,2,319.48,6.55
OL02290,ORD0736,PROD0077,1,443.75,0.78
OL02291,ORD0736,PROD0013,1,431.52,4.7
OL02292,ORD0737,PROD0035,3,262.13,2.48
OL02293,ORD0737,PROD0099,2,172.2,9.64
OL02294,ORD0738,PROD0078,1,457.9,7.95
OL02295,ORD0739,PROD0072,1,371.78,4.23
OL02296,ORD0739,PROD0014,2,259.72,3.33
OL02297,ORD0739,PROD0065,3,389.11,8.12
OL02298,ORD0740,PROD0081,3,149.56,8.7
OL02299,ORD0741,PROD0085,2,34.23,4.89
OL02300,ORD0741,PROD0074,3,355.62,6.67
OL02301,ORD0742,PROD0028,2,287.4,7.84
OL02302,ORD0743,PROD0046,3,85.99,6.37
OL02303,ORD0744,PROD0032,3,63.21,5.63
OL02304,ORD0744,PROD0048,1,436.59,5.86
OL02305,ORD0744,PROD0032,2,63.21,2.0
OL02306,ORD0744,PROD0023,3,464.44,8.71
OL02307,ORD0745,PROD0067,3,248.2,1.51
OL02308,ORD0745,PROD0028,1,287.4,4.78
OL02309,ORD0745,PROD0070,2,318.94,1.94
OL02310,ORD0745,PROD0034,1,293.84,9.8
OL02311,ORD0746,PROD0047,1,393.73,7.2
OL02312,ORD0746,PROD0086,1,94.31,7.44
OL02313,ORD0746,PROD0063,3,279.62,6.48
OL02314,ORD0746,PROD0042,1,222.29,4.25
OL02315,ORD0746,PROD0081,2,149.56,7.17
OL02316,ORD0747,PROD0003,2,372.68,5.17
OL02317,ORD0747,PROD0025,3,63.25,0.56
OL02318,ORD0747,PROD0047,3,393.73,4.25
OL02319,ORD0747,PROD0041,2,113.6,9.25
OL02320,ORD0747,PROD0004,2,475.82,1.46
OL02321,ORD0748,PROD0060,1,297.18,2.15
OL02322,ORD0748,PROD0076,2,269.77,2.41
OL02323,ORD0749,PROD0018,1,162.37,3.45
OL02324,ORD0749,PROD0090,2,40.65,1.13
OL02325,ORD0749,PROD0033,3,301.73,2.56
OL02326,ORD0749,PROD0060,1,297.18,3.74
OL02327,ORD0750,PROD0097,3,126.73,5.85
OL02328,ORD0751,PROD0059,3,86.04,9.18
OL02329,ORD0751,PROD0061,3,276.41,0.55
OL02330,ORD0751,PROD0027,1,298.77,2.93
OL02331,ORD0752,PROD0002,1,460.76,3.25
OL02332,ORD0752,PROD0090,1,40.65,5.44
OL02333,ORD0752,PROD0012,3,370.24,4.35
OL02334,ORD0752,PROD0087,1,141.97,1.86
OL02335,ORD0753,PROD0072,1,371.78,9.15
OL02336,ORD0753,PROD0053,3,411.23,0.39
OL02337,ORD0754,PROD0012,1,370.24,6.32
OL02338,ORD0754,PROD0098,3,369.3,3.87
OL02339,ORD0755,PROD0045,1,55.38,8.11
OL02340,ORD0755,PROD0053,2,411.23,3.61
OL02341,ORD0755,PROD0083,1,203.77,6.35
OL02342,ORD0755,PROD0016,3,141.83,8.04
OL02343,ORD0755,PROD0052,1,493.59,6.15
OL02344,ORD0756,PROD0008,1,28.33,6.55
OL02345,ORD0756,PROD0098,2,369.3,0.31
OL02346,ORD0756,PROD0009,3,158.39,4.82
OL02347,ORD0757,PROD0099,3,172.2,1.04
OL02348,ORD0757,PROD0061,2,276.41,0.83
OL02349,ORD0758,PROD0053,3,411.23,0.94
OL02350,ORD0758,PROD0073,2,224.99,0.64
OL02351,ORD0758,PROD0055,2,77.81,9.41
OL02352,ORD0758,PROD0025,2,63.25,4.58
OL02353,ORD0758,PROD0054,1,153.66,8.22
OL02354,ORD0759,PROD0032,1,63.21,0.68
OL02355,ORD0759,PROD0006,2,119.01,5.47
OL02356,ORD0760,PROD0095,1,89.2,3.22
OL02357,ORD0760,PROD0019,1,344.43,6.72
OL02358,ORD0760,PROD0087,2,141.97,7.66
OL02359,ORD0761,PROD0075,3,163.81,1.72
OL02360,ORD0761,PROD0062,1,306.07,5.09
OL02361,ORD0761,PROD0078,1,457.9,4.37
OL02362,ORD0762,PROD0007,2,465.14,7.77
OL02363,ORD0763,PROD0049,2,313.11,6.41
OL02364,ORD0763,PROD0039,2,322.11,2.68
OL02365,ORD0763,PROD0040,1,343.07,6.39
OL02366,ORD0763,PROD0007,3,465.14,1.38
OL02367,ORD0764,PROD0028,2,287.4,0.44
OL02368,ORD0764,PROD0096,2,374.57,4.07
OL02369,ORD0764,PROD0025,3,63.25,5.4
OL02370,ORD0764,PROD0083,2,203.77,0.74
OL02371,ORD0764,PROD0067,1,248.2,1.15
OL02372,ORD0765,PROD0027,2,298.77,0.23
OL02373,ORD0765,PROD0014,1,259.72,2.48
OL02374,ORD0765,PROD0073,3,224.99,0.66
OL02375,ORD0765,PROD0056,1,255.57,0.99
OL02376,ORD0765,PROD0061,3,276.41,3.66
OL02377,ORD0766,PROD0041,1,113.6,9.54
OL02378,ORD0766,PROD0002,3,460.76,4.33
OL02379,ORD0766,PROD0076,2,269.77,5.7
OL02380,ORD0766,PROD0087,1,141.97,3.71
OL02381,ORD0766,PROD0016,3,141.83,7.5
OL02382,ORD0767,PROD0094,1,436.11,5.63
OL02383,ORD0768,PROD0096,2,374.57,9.46
OL02384,ORD0768,PROD0005,2,114.48,7.0
OL02385,ORD0769,PROD0069,1,288.04,2.06
OL02386,ORD0769,PROD0017,2,490.18,6.06
OL02387,ORD0769,PROD0070,3,318.94,9.52
OL02388,ORD0769,PROD0076,2,269.77,5.87
OL02389,ORD0770,PROD0021,2,20.67,2.68
OL02390,ORD0770,PROD0004,1,475.82,5.36
OL02391,ORD0770,PROD0039,2,322.11,2.63
OL02392,ORD0770,PROD0082,2,319.48,8.32
OL02393,ORD0771,PROD0083,1,203.77,6.9
OL02394,ORD0771,PROD0087,1,141.97,1.87
OL02395,ORD0771,PROD0019,1,344.43,1.38
OL02396,ORD0771,PROD0040,2,343.07,2.49
OL02397,ORD0772,PROD0003,3,372.68,2.2
OL02398,ORD0772,PROD0095,1,89.2,7.58
OL02399,ORD0772,PROD0058,1,341.73,2.14
OL02400,ORD0773,PROD0026,1,25.49,1.92
OL02401,ORD0773,PROD0093,2,424.22,7.07
OL02402,ORD0773,PROD0017,2,490.18,0.63
OL02403,ORD0773,PROD0005,2,114.48,6.49
OL02404,ORD0773,PROD0026,3,25.49,5.63
OL02405,ORD0774,PROD0024,3,96.07,2.49
OL02406,ORD0774,PROD0011,1,316.01,1.01
OL02407,ORD0774,PROD0039,3,322.11,0.89
OL02408,ORD0774,PROD0096,2,374.57,6.05
OL02409,ORD0774,PROD0097,3,126.73,4.55
OL02410,ORD0775,PROD0063,2,279.62,5.68
OL02411,ORD0776,PROD0032,1,63.21,2.81
OL02412,ORD0776,PROD0045,3,55.38,2.75
OL02413,ORD0776,PROD0029,2,93.05,7.43
OL02414,ORD0776,PROD0013,2,431.52,4.87
OL02415,ORD0777,PROD0040,3,343.07,0.71
OL02416,ORD0777,PROD0064,3,248.39,9.82
OL02417,ORD0778,PROD0063,3,279.62,6.75
OL02418,ORD0779,PROD0073,3,224.99,6.55
OL02419,ORD0779,PROD0082,1,319.48,0.17
OL02420,ORD0779,PROD0095,1,89.2,3.58
OL02421,ORD0780,PROD0030,2,86.64,6.41
OL02422,ORD0780,PROD0014,3,259.72,5.05
OL02423,ORD0780,PROD0062,3,306.07,4.3
OL02424,ORD0780,PROD0039,2,322.11,2.74
OL02425,ORD0781,PROD0093,1,424.22,2.18
OL02426,ORD0781,PROD0042,2,222.29,9.21
OL02427,ORD0781,PROD0009,3,158.39,0.05
OL02428,ORD0781,PROD0046,1,85.99,6.03
OL02429,ORD0782,PROD0046,1,85.99,4.05
OL02430,ORD0782,PROD0016,3,141.83,9.69
OL02431,ORD0782,PROD0019,3,344.43,4.68
OL02432,ORD0783,PROD0055,1,77.81,5.67
OL02433,ORD0783,PROD0040,2,343.07,2.45
OL02434,ORD0783,PROD0074,3,355.62,0.91
OL02435,ORD0784,PROD0097,3,126.73,3.86
OL02436,ORD0785,PROD0032,3,63.21,5.38
OL02437,ORD0786,PROD0033,2,301.73,3.61
OL02438,ORD0786,PROD0052,3,493.59,8.04
OL02439,ORD0786,PROD0049,3,313.11,7.66
OL02440,ORD0787,PROD0048,3,436.59,9.12
OL02441,ORD0788,PROD0092,2,390.55,6.72
OL02442,ORD0788,PROD0005,1,114.48,8.91
OL02443,ORD0788,PROD0029,3,93.05,7.31
OL02444,ORD0788,PROD0024,1,96.07,1.82
OL02445,ORD0788,PROD0013,1,431.52,1.74
OL02446,ORD0789,PROD0069,1,288.04,3.94
OL02447,ORD0789,PROD0074,2,355.62,0.77
OL02448,ORD0790,PROD0069,3,288.04,6.22
OL02449,ORD0790,PROD0028,1,287.4,7.0
OL02450,ORD0790,PROD0026,1,25.49,1.83
OL02451,ORD0790,PROD0013,3,431.52,1.43
OL02452,ORD0790,PROD0070,3,318.94,1.92
OL02453,ORD0791,PROD0010,3,61.02,6.71
OL02454,ORD0791,PROD0072,2,371.78,8.83
OL02455,ORD0791,PROD0098,2,369.3,1.14
OL02456,ORD0791,PROD0087,1,141.97,8.21
OL02457,ORD0792,PROD0087,2,141.97,9.96
OL02458,ORD0792,PROD0016,2,141.83,6.37
OL02459,ORD0792,PROD0062,3,306.07,9.89
OL02460,ORD0792,PROD0029,2,93.05,3.17
OL02461,ORD0793,PROD0004,1,475.82,4.4
OL02462,ORD0793,PROD0014,3,259.72,6.2
OL02463,ORD0793,PROD0083,2,203.77,5.04
OL02464,ORD0793,PROD0075,2,163.81,0.65
OL02465,ORD0793,PROD0006,1,119.01,2.96
OL02466,ORD0794,PROD0029,2,93.05,0.19
OL02467,ORD0794,PROD0066,1,313.29,0.86
OL02468,ORD0794,PROD0008,2,28.33,9.89
OL02469,ORD0794,PROD0063,3,279.62,7.95
OL02470,ORD0795,PROD0090,2,40.65,2.32
OL02471,ORD0795,PROD0008,2,28.33,1.47
OL02472,ORD0795,PROD0038,1,457.03,3.97
OL02473,ORD0796,PROD0098,2,369.3,3.65
OL02474,ORD0796,PROD0035,2,262.13,3.75
OL02475,ORD0796,PROD0053,2,411.23,4.63
OL02476,ORD0796,PROD0054,1,153.66,9.46
OL02477,ORD0796,PROD0046,3,85.99,4.2
OL02478,ORD0797,PROD0062,3,306.07,6.27
OL02479,ORD0797,PROD0062,2,306.07,0.88
OL02480,ORD0797,PROD0003,1,372.68,7.47
OL02481,ORD0797,PROD0098,1,369.3,2.17
OL02482,ORD0797,PROD0052,2,493.59,4.64
OL02483,ORD0798,PROD0029,3,93.05,3.03
OL02484,ORD0798,PROD0098,3,369.3,7.4
OL02485,ORD0798,PROD0045,3,55.38,9.73
OL02486,ORD0798,PROD0049,1,313.11,2.55
OL02487,ORD0799,PROD0097,1,126.73,7.98
OL02488,ORD0799,PROD0040,2,343.07,1.15
OL02489,ORD0799,PROD0027,1,298.77,2.05
OL02490,ORD0799,PROD0008,1,28.33,9.84
OL02491,ORD0800,PROD0077,2,443.75,8.7
OL02492,ORD0800,PROD0049,1,313.11,5.52
OL02493,ORD0800,PROD0005,3,114.48,2.83
OL02494,ORD0800,PROD0001,2,171.4,5.67
OL02495,ORD0801,PROD0001,3,171.4,1.28
OL02496,ORD0801,PROD0035,1,262.13,4.52
OL02497,ORD0802,PROD0043,1,178.58,3.57
OL02498,ORD0802,PROD0065,1,389.11,5.89
OL02499,ORD0803,PROD0051,2,239.56,2.0
OL02500,ORD0803,PROD0026,2,25.49,7.87
OL02501,ORD0803,PROD0045,1,55.38,1.53
OL02502,ORD0803,PROD0042,1,222.29,3.42
OL02503,ORD0804,PROD0021,2,20.67,1.42
OL02504,ORD0804,PROD0091,1,152.69,3.51
OL02505,ORD0804,PROD0038,1,457.03,5.44
OL02506,ORD0804,PROD0048,2,436.59,3.81
OL02507,ORD0804,PROD0047,1,393.73,0.4
OL02508,ORD0805,PROD0064,1,248.39,4.47
OL02509,ORD0806,PROD0039,3,322.11,0.61
OL02510,ORD0806,PROD0069,3,288.04,1.27
OL02511,ORD0807,PROD0047,1,393.73,0.11
OL02512,ORD0808,PROD0007,2,465.14,0.81
OL02513,ORD0808,PROD0019,1,344.43,0.58
OL02514,ORD0808,PROD0008,3,28.33,2.72
OL02515,ORD0809,PROD0059,1,86.04,1.87
OL02516,ORD0809,PROD0067,1,248.2,7.24
OL02517,ORD0809,PROD0075,1,163.81,3.6
OL02518,ORD0809,PROD0079,2,311.08,8.22
OL02519,ORD0809,PROD0073,1,224.99,6.91
OL02520,ORD0810,PROD0058,3,341.73,4.59
OL02521,ORD0810,PROD0024,1,96.07,2.6
OL02522,ORD0810,PROD0034,1,293.84,5.74
OL02523,ORD0810,PROD0084,1,414.25,8.29
OL02524,ORD0810,PROD0087,1,141.97,3.2
OL02525,ORD0811,PROD0088,1,52.25,8.5
OL02526,ORD0811,PROD0081,1,149.56,6.55
OL02527,ORD0812,PROD0006,3,119.01,6.06
OL02528,ORD0813,PROD0079,3,311.08,4.31
OL02529,ORD0814,PROD0064,1,248.39,8.85
OL02530,ORD0814,PROD0045,1,55.38,5.88
OL02531,ORD0814,PROD0026,1,25.49,1.52
OL02532,ORD0815,PROD0041,2,113.6,3.9
OL02533,ORD0816,PROD0048,3,436.59,0.14
OL02534,ORD0817,PROD0056,1,255.57,9.25
OL02535,ORD0817,PROD0078,2,457.9,0.04
OL02536,ORD0817,PROD0024,1,96.07,2.25
OL02537,ORD0817,PROD0082,1,319.48,1.77
OL02538,ORD0817,PROD0020,1,457.06,4.17
OL02539,ORD0818,PROD0091,1,152.69,5.49
OL02540,ORD0818,PROD0087,3,141.97,0.72
OL02541,ORD0818,PROD0008,2,28.33,8.71
OL02542,ORD0818,PROD0043,2,178.58,1.97
OL02543,ORD0818,PROD0100,1,106.38,5.83
OL02544,ORD0819,PROD0053,3,411.23,6.66
OL02545,ORD0820,PROD0072,1,371.78,9.39
OL02546,ORD0820,PROD0003,1,372.68,0.26
OL02547,ORD0821,PROD0022,2,27.33,6.42
OL02548,ORD0821,PROD0040,3,343.07,4.99
OL02549,ORD0821,PROD0086,2,94.31,0.02
OL02550,ORD0821,PROD0025,1,63.25,8.24
OL02551,ORD0822,PROD0047,3,393.73,3.8
OL02552,ORD0823,PROD0099,3,172.2,1.74
OL02553,ORD0823,PROD0013,1,431.52,8.45
OL02554,ORD0824,PROD0044,3,92.08,2.18
OL02555,ORD0824,PROD0003,3,372.68,3.19
OL02556,ORD0824,PROD0022,1,27.33,9.52
OL02557,ORD0825,PROD0015,1,452.82,9.26
OL02558,ORD0825,PROD0091,2,152.69,1.08
OL02559,ORD0825,PROD0044,3,92.08,6.49
OL02560,ORD0826,PROD0092,3,390.55,1.71
OL02561,ORD0826,PROD0080,1,142.45,7.95
OL02562,ORD0826,PROD0086,1,94.31,0.95
OL02563,ORD0826,PROD0067,2,248.2,3.54
OL02564,ORD0826,PROD0014,3,259.72,5.53
OL02565,ORD0827,PROD0043,3,178.58,4.56
OL02566,ORD0827,PROD0069,1,288.04,5.31
OL02567,ORD0827,PROD0026,3,25.49,6.21
OL02568,ORD0827,PROD0040,1,343.07,4.68
OL02569,ORD0828,PROD0087,1,141.97,6.76
OL02570,ORD0828,PROD0035,2,262.13,3.76
OL02571,ORD0828,PROD0013,1,431.52,6.28
OL02572,ORD0828,PROD0052,1,493.59,6.88
OL02573,ORD0829,PROD0031,2,213.8,3.11
OL02574,ORD0830,PROD0091,3,152.69,0.21
OL02575,ORD0830,PROD0097,3,126.73,0.05
OL02576,ORD0830,PROD0098,2,369.3,4.47
OL02577,ORD0831,PROD0077,3,443.75,6.87
OL02578,ORD0832,PROD0017,1,490.18,1.8
OL02579,ORD0832,PROD0082,3,319.48,7.43
OL02580,ORD0833,PROD0015,3,452.82,8.6
OL02581,ORD0833,PROD0017,1,490.18,0.2
OL02582,ORD0834,PROD0014,1,259.72,8.42
OL02583,ORD0834,PROD0026,3,25.49,4.17
OL02584,ORD0834,PROD0099,3,172.2,9.08
